,iso2_code,language,year_quarter,unique_id,num_pushers,language_type,year,quarter,gpt_available,population,num_pushers_pc,post_CI,python,Treatment
38888,UZ,SAS,2022-Q1,UZ-SAS,0,,2022,9,0,30492800,0.0,0,0,0
38889,UZ,SAS,2022-Q2,UZ-SAS,0,,2022,10,0,30492800,0.0,0,0,0
38890,UZ,SAS,2022-Q3,UZ-SAS,0,,2022,11,0,30492800,0.0,0,0,0
38891,UZ,SAS,2022-Q4,UZ-SAS,0,,2022,12,0,30492800,0.0,0,0,0
38892,UZ,SAS,2023-Q1,UZ-SAS,0,,2023,13,0,30492800,0.0,1,0,0
38893,UZ,SAS,2023-Q2,UZ-SAS,0,,2023,14,0,30492800,0.0,1,0,0
38894,UZ,SAS,2023-Q3,UZ-SAS,0,,2023,15,0,30492800,0.0,1,0,0
38895,UZ,SAS,2023-Q4,UZ-SAS,0,,2023,16,0,30492800,0.0,1,0,0
38896,UZ,SQL,2020-Q1,UZ-SQL,0,,2020,1,0,30492800,0.0,0,0,0
38897,UZ,SQL,2020-Q2,UZ-SQL,0,,2020,2,0,30492800,0.0,0,0,0
38898,UZ,SQL,2020-Q3,UZ-SQL,0,,2020,3,0,30492800,0.0,0,0,0
38899,UZ,SQL,2020-Q4,UZ-SQL,0,,2020,4,0,30492800,0.0,0,0,0
38900,UZ,SQL,2021-Q1,UZ-SQL,0,,2021,5,0,30492800,0.0,0,0,0
38901,UZ,SQL,2021-Q2,UZ-SQL,0,,2021,6,0,30492800,0.0,0,0,0
38902,UZ,SQL,2021-Q3,UZ-SQL,0,,2021,7,0,30492800,0.0,0,0,0
38903,UZ,SQL,2021-Q4,UZ-SQL,0,,2021,8,0,30492800,0.0,0,0,0
38904,UZ,SQL,2022-Q1,UZ-SQL,0,,2022,9,0,30492800,0.0,0,0,0
38905,UZ,SQL,2022-Q2,UZ-SQL,0,,2022,10,0,30492800,0.0,0,0,0
38906,UZ,SQL,2022-Q3,UZ-SQL,0,,2022,11,0,30492800,0.0,0,0,0
38907,UZ,SQL,2022-Q4,UZ-SQL,0,,2022,12,0,30492800,0.0,0,0,0
38908,UZ,SQL,2023-Q1,UZ-SQL,0,,2023,13,0,30492800,0.0,1,0,0
38909,UZ,SQL,2023-Q2,UZ-SQL,0,,2023,14,0,30492800,0.0,1,0,0
38910,UZ,SQL,2023-Q3,UZ-SQL,0,,2023,15,0,30492800,0.0,1,0,0
38911,UZ,SQL,2023-Q4,UZ-SQL,0,,2023,16,0,30492800,0.0,1,0,0
38912,VE,JavaScript,2020-Q1,VE-JavaScript,2039,programming,2020,1,0,30206307,6.750245900632606,0,0,0
38913,VE,JavaScript,2020-Q2,VE-JavaScript,2307,programming,2020,2,0,30206307,7.637477828719677,0,0,0
38914,VE,JavaScript,2020-Q3,VE-JavaScript,2733,programming,2020,3,0,30206307,9.04777932635062,0,0,0
38915,VE,JavaScript,2020-Q4,VE-JavaScript,2621,programming,2020,4,0,30206307,8.676995834015724,0,0,0
38916,VE,JavaScript,2021-Q1,VE-JavaScript,3111,programming,2021,5,0,30206307,10.29917361298089,0,0,0
38917,VE,JavaScript,2021-Q2,VE-JavaScript,3258,programming,2021,6,0,30206307,10.785826946670442,0,0,0
38918,VE,JavaScript,2021-Q3,VE-JavaScript,3217,programming,2021,7,0,30206307,10.650093703940703,0,0,0
38919,VE,JavaScript,2021-Q4,VE-JavaScript,3059,programming,2021,8,0,30206307,10.127024134396832,0,0,0
38920,VE,JavaScript,2022-Q1,VE-JavaScript,3748,programming,2022,9,0,30206307,12.40800472563561,0,0,0
38921,VE,JavaScript,2022-Q2,VE-JavaScript,4084,programming,2022,10,0,30206307,13.520355202640296,0,0,0
38922,VE,JavaScript,2022-Q3,VE-JavaScript,4414,programming,2022,11,0,30206307,14.6128422782699,0,0,0
38923,VE,JavaScript,2022-Q4,VE-JavaScript,4266,programming,2022,12,0,30206307,14.122878377684502,0,0,0
38924,VE,JavaScript,2023-Q1,VE-JavaScript,4853,programming,2023,13,0,30206307,16.066181145546857,1,0,0
38925,VE,JavaScript,2023-Q2,VE-JavaScript,4894,programming,2023,14,0,30206307,16.201914388276595,1,0,0
38926,VE,JavaScript,2023-Q3,VE-JavaScript,4841,programming,2023,15,0,30206307,16.026454342796686,1,0,0
38927,VE,JavaScript,2023-Q4,VE-JavaScript,4778,programming,2023,16,0,30206307,15.81788862835831,1,0,0
38928,VE,Python,2020-Q1,VE-Python,675,programming,2020,1,0,30206307,2.234632654696915,0,1,0
38929,VE,Python,2020-Q2,VE-Python,640,programming,2020,2,0,30206307,2.11876281334226,0,1,0
38930,VE,Python,2020-Q3,VE-Python,771,programming,2020,3,0,30206307,2.552447076698254,0,1,0
38931,VE,Python,2020-Q4,VE-Python,716,programming,2020,4,0,30206307,2.370365897426653,0,1,0
38932,VE,Python,2021-Q1,VE-Python,835,programming,2021,5,0,30206307,2.7643233580324797,0,1,0
38933,VE,Python,2021-Q2,VE-Python,870,programming,2021,6,0,30206307,2.8801931993871346,0,1,0
38934,VE,Python,2021-Q3,VE-Python,852,programming,2021,7,0,30206307,2.8206029952618836,0,1,0
38935,VE,Python,2021-Q4,VE-Python,810,programming,2021,8,0,30206307,2.681559185636298,0,1,0
38936,VE,Python,2022-Q1,VE-Python,977,programming,2022,9,0,30206307,3.2344238572427932,0,1,0
38937,VE,Python,2022-Q2,VE-Python,1124,programming,2022,10,0,30206307,3.721077190932344,0,1,0
38938,VE,Python,2022-Q3,VE-Python,1232,programming,2022,11,0,30206307,4.0786184156838505,0,1,0
38939,VE,Python,2022-Q4,VE-Python,1203,programming,2022,12,0,30206307,3.982611975704279,0,1,0
38940,VE,Python,2023-Q1,VE-Python,1366,programming,2023,13,0,30206307,4.5222343797273865,1,1,1
38941,VE,Python,2023-Q2,VE-Python,1458,programming,2023,14,0,30206307,4.8268065341453354,1,1,1
38942,VE,Python,2023-Q3,VE-Python,1538,programming,2023,15,0,30206307,5.091651885813119,1,1,1
38943,VE,Python,2023-Q4,VE-Python,1522,programming,2023,16,0,30206307,5.038682815479562,1,1,1
38944,VE,Java,2020-Q1,VE-Java,307,programming,2020,1,0,30206307,1.0163440370251153,0,0,0
38945,VE,Java,2020-Q2,VE-Java,374,programming,2020,2,0,30206307,1.238152019046883,0,0,0
38946,VE,Java,2020-Q3,VE-Java,370,programming,2020,3,0,30206307,1.224909751463494,0,0,0
38947,VE,Java,2020-Q4,VE-Java,378,programming,2020,4,0,30206307,1.2513942866302723,0,0,0
38948,VE,Java,2021-Q1,VE-Java,451,programming,2021,5,0,30206307,1.4930656700271239,0,0,0
38949,VE,Java,2021-Q2,VE-Java,441,programming,2021,6,0,30206307,1.4599600010686509,0,0,0
38950,VE,Java,2021-Q3,VE-Java,426,programming,2021,7,0,30206307,1.4103014976309418,0,0,0
38951,VE,Java,2021-Q4,VE-Java,362,programming,2021,8,0,30206307,1.1984252162967157,0,0,0
38952,VE,Java,2022-Q1,VE-Java,448,programming,2022,9,0,30206307,1.483133969339582,0,0,0
38953,VE,Java,2022-Q2,VE-Java,449,programming,2022,10,0,30206307,1.4864445362354293,0,0,0
38954,VE,Java,2022-Q3,VE-Java,435,programming,2022,11,0,30206307,1.4400965996935673,0,0,0
38955,VE,Java,2022-Q4,VE-Java,421,programming,2022,12,0,30206307,1.3937486631517053,0,0,0
38956,VE,Java,2023-Q1,VE-Java,519,programming,2023,13,0,30206307,1.718184218944739,1,0,0
38957,VE,Java,2023-Q2,VE-Java,566,programming,2023,14,0,30206307,1.8737808630495612,1,0,0
38958,VE,Java,2023-Q3,VE-Java,462,programming,2023,15,0,30206307,1.5294819058814437,1,0,0
38959,VE,Java,2023-Q4,VE-Java,603,programming,2023,16,0,30206307,1.9962718381959106,1,0,0
38960,VE,Ruby,2020-Q1,VE-Ruby,192,programming,2020,1,0,30206307,0.6356288440026779,0,0,0
38961,VE,Ruby,2020-Q2,VE-Ruby,348,programming,2020,2,0,30206307,1.152077279754854,0,0,0
38962,VE,Ruby,2020-Q3,VE-Ruby,412,programming,2020,3,0,30206307,1.3639535610890798,0,0,0
38963,VE,Ruby,2020-Q4,VE-Ruby,366,programming,2020,4,0,30206307,1.211667483880105,0,0,0
38964,VE,Ruby,2021-Q1,VE-Ruby,421,programming,2021,5,0,30206307,1.3937486631517053,0,0,0
38965,VE,Ruby,2021-Q2,VE-Ruby,411,programming,2021,6,0,30206307,1.3606429941932325,0,0,0
38966,VE,Ruby,2021-Q3,VE-Ruby,273,programming,2021,7,0,30206307,0.9037847625663077,0,0,0
38967,VE,Ruby,2021-Q4,VE-Ruby,215,programming,2021,8,0,30206307,0.7117718826071655,0,0,0
38968,VE,Ruby,2022-Q1,VE-Ruby,239,programming,2022,9,0,30206307,0.7912254881075003,0,0,0
38969,VE,Ruby,2022-Q2,VE-Ruby,248,programming,2022,10,0,30206307,0.8210205901701256,0,0,0
38970,VE,Ruby,2022-Q3,VE-Ruby,236,programming,2022,11,0,30206307,0.7812937874199584,0,0,0
38971,VE,Ruby,2022-Q4,VE-Ruby,200,programming,2022,12,0,30206307,0.6621133791694562,0,0,0
38972,VE,Ruby,2023-Q1,VE-Ruby,267,programming,2023,13,0,30206307,0.8839213611912241,1,0,0
38973,VE,Ruby,2023-Q2,VE-Ruby,252,programming,2023,14,0,30206307,0.8342628577535148,1,0,0
38974,VE,Ruby,2023-Q3,VE-Ruby,233,programming,2023,15,0,30206307,0.7713620867324165,1,0,0
38975,VE,Ruby,2023-Q4,VE-Ruby,258,programming,2023,16,0,30206307,0.8541262591285985,1,0,0
38976,VE,PHP,2020-Q1,VE-PHP,878,programming,2020,1,0,30206307,2.906677734553913,0,0,0
38977,VE,PHP,2020-Q2,VE-PHP,849,programming,2020,2,0,30206307,2.810671294574342,0,0,0
38978,VE,PHP,2020-Q3,VE-PHP,936,programming,2020,3,0,30206307,3.0986906145130555,0,0,0
38979,VE,PHP,2020-Q4,VE-PHP,803,programming,2020,4,0,30206307,2.6583852173653666,0,0,0
38980,VE,PHP,2021-Q1,VE-PHP,962,programming,2021,5,0,30206307,3.184765353805085,0,0,0
38981,VE,PHP,2021-Q2,VE-PHP,943,programming,2021,6,0,30206307,3.121864582783986,0,0,0
38982,VE,PHP,2021-Q3,VE-PHP,843,programming,2021,7,0,30206307,2.7908078931992577,0,0,0
38983,VE,PHP,2021-Q4,VE-PHP,744,programming,2021,8,0,30206307,2.463061770510377,0,0,0
38984,VE,PHP,2022-Q1,VE-PHP,861,programming,2022,9,0,30206307,2.850398097324509,0,0,0
38985,VE,PHP,2022-Q2,VE-PHP,923,programming,2022,10,0,30206307,3.0556532448670404,0,0,0
38986,VE,PHP,2022-Q3,VE-PHP,912,programming,2022,11,0,30206307,3.0192370090127203,0,0,0
38987,VE,PHP,2022-Q4,VE-PHP,926,programming,2022,12,0,30206307,3.0655849455545825,0,0,0
38988,VE,PHP,2023-Q1,VE-PHP,1053,programming,2023,13,0,30206307,3.486026941327187,1,0,0
38989,VE,PHP,2023-Q2,VE-PHP,1008,programming,2023,14,0,30206307,3.3370514310140593,1,0,0
38990,VE,PHP,2023-Q3,VE-PHP,1023,programming,2023,15,0,30206307,3.3867099344517686,1,0,0
38991,VE,PHP,2023-Q4,VE-PHP,998,programming,2023,16,0,30206307,3.3039457620555863,1,0,0
38992,VE,TypeScript,2020-Q1,VE-TypeScript,452,programming,2020,1,0,30206307,1.496376236922971,0,0,0
38993,VE,TypeScript,2020-Q2,VE-TypeScript,515,programming,2020,2,0,30206307,1.7049419513613497,0,0,0
38994,VE,TypeScript,2020-Q3,VE-TypeScript,594,programming,2020,3,0,30206307,1.9664767361332849,0,0,0
38995,VE,TypeScript,2020-Q4,VE-TypeScript,579,programming,2020,4,0,30206307,1.9168182326955758,0,0,0
38996,VE,TypeScript,2021-Q1,VE-TypeScript,765,programming,2021,5,0,30206307,2.53258367532317,0,0,0
38997,VE,TypeScript,2021-Q2,VE-TypeScript,787,programming,2021,6,0,30206307,2.6054161470318102,0,0,0
38998,VE,TypeScript,2021-Q3,VE-TypeScript,810,programming,2021,7,0,30206307,2.681559185636298,0,0,0
38999,VE,TypeScript,2021-Q4,VE-TypeScript,831,programming,2021,8,0,30206307,2.7510810904490905,0,0,0
39000,VE,TypeScript,2022-Q1,VE-TypeScript,969,programming,2022,9,0,30206307,3.2079393220760153,0,0,0
39001,VE,TypeScript,2022-Q2,VE-TypeScript,963,programming,2022,10,0,30206307,3.188075920700932,0,0,0
39002,VE,TypeScript,2022-Q3,VE-TypeScript,1109,programming,2022,11,0,30206307,3.6714186874946346,0,0,0
39003,VE,TypeScript,2022-Q4,VE-TypeScript,1119,programming,2022,12,0,30206307,3.7045243564531076,0,0,0
39004,VE,TypeScript,2023-Q1,VE-TypeScript,1351,programming,2023,13,0,30206307,4.472575876289677,1,0,0
39005,VE,TypeScript,2023-Q2,VE-TypeScript,1437,programming,2023,14,0,30206307,4.757284629332543,1,0,0
39006,VE,TypeScript,2023-Q3,VE-TypeScript,1504,programming,2023,15,0,30206307,4.979092611354311,1,0,0
39007,VE,TypeScript,2023-Q4,VE-TypeScript,1600,programming,2023,16,0,30206307,5.29690703335565,1,0,0
39008,VE,C#,2020-Q1,VE-C#,164,programming,2020,1,0,30206307,0.5429329709189541,0,0,0
39009,VE,C#,2020-Q2,VE-C#,151,programming,2020,2,0,30206307,0.49989560127293947,0,0,0
39010,VE,C#,2020-Q3,VE-C#,175,programming,2020,3,0,30206307,0.5793492067732742,0,0,0
39011,VE,C#,2020-Q4,VE-C#,137,programming,2020,4,0,30206307,0.45354766473107755,0,0,0
39012,VE,C#,2021-Q1,VE-C#,216,programming,2021,5,0,30206307,0.7150824495030127,0,0,0
39013,VE,C#,2021-Q2,VE-C#,232,programming,2021,6,0,30206307,0.7680515198365692,0,0,0
39014,VE,C#,2021-Q3,VE-C#,165,programming,2021,7,0,30206307,0.5462435378148014,0,0,0
39015,VE,C#,2021-Q4,VE-C#,196,programming,2021,8,0,30206307,0.6488711115860671,0,0,0
39016,VE,C#,2022-Q1,VE-C#,156,programming,2022,9,0,30206307,0.5164484357521759,0,0,0
39017,VE,C#,2022-Q2,VE-C#,193,programming,2022,10,0,30206307,0.6389394108985254,0,0,0
39018,VE,C#,2022-Q3,VE-C#,173,programming,2022,11,0,30206307,0.5727280729815796,0,0,0
39019,VE,C#,2022-Q4,VE-C#,205,programming,2022,12,0,30206307,0.6786662136486926,0,0,0
39020,VE,C#,2023-Q1,VE-C#,287,programming,2023,13,0,30206307,0.9501326991081698,1,0,0
39021,VE,C#,2023-Q2,VE-C#,243,programming,2023,14,0,30206307,0.8044677556908894,1,0,0
39022,VE,C#,2023-Q3,VE-C#,248,programming,2023,15,0,30206307,0.8210205901701256,1,0,0
39023,VE,C#,2023-Q4,VE-C#,228,programming,2023,16,0,30206307,0.7548092522531801,1,0,0
39024,VE,C++,2020-Q1,VE-C++,186,programming,2020,1,0,30206307,0.6157654426275943,0,0,0
39025,VE,C++,2020-Q2,VE-C++,137,programming,2020,2,0,30206307,0.45354766473107755,0,0,0
39026,VE,C++,2020-Q3,VE-C++,162,programming,2020,3,0,30206307,0.5363118371272596,0,0,0
39027,VE,C++,2020-Q4,VE-C++,175,programming,2020,4,0,30206307,0.5793492067732742,0,0,0
39028,VE,C++,2021-Q1,VE-C++,188,programming,2021,5,0,30206307,0.6223865764192889,0,0,0
39029,VE,C++,2021-Q2,VE-C++,199,programming,2021,6,0,30206307,0.658802812273609,0,0,0
39030,VE,C++,2021-Q3,VE-C++,188,programming,2021,7,0,30206307,0.6223865764192889,0,0,0
39031,VE,C++,2021-Q4,VE-C++,126,programming,2021,8,0,30206307,0.4171314288767574,0,0,0
39032,VE,C++,2022-Q1,VE-C++,189,programming,2022,9,0,30206307,0.6256971433151362,0,0,0
39033,VE,C++,2022-Q2,VE-C++,304,programming,2022,10,0,30206307,1.0064123363375734,0,0,0
39034,VE,C++,2022-Q3,VE-C++,330,programming,2022,11,0,30206307,1.0924870756296028,0,0,0
39035,VE,C++,2022-Q4,VE-C++,328,programming,2022,12,0,30206307,1.0858659418379082,0,0,0
39036,VE,C++,2023-Q1,VE-C++,365,programming,2023,13,0,30206307,1.2083569169842576,1,0,0
39037,VE,C++,2023-Q2,VE-C++,400,programming,2023,14,0,30206307,1.3242267583389125,1,0,0
39038,VE,C++,2023-Q3,VE-C++,354,programming,2023,15,0,30206307,1.1719406811299375,1,0,0
39039,VE,C++,2023-Q4,VE-C++,399,programming,2023,16,0,30206307,1.3209161914430652,1,0,0
39040,VE,Swift,2020-Q1,VE-Swift,0,,2020,1,0,30206307,0.0,0,0,0
39041,VE,Swift,2020-Q2,VE-Swift,0,,2020,2,0,30206307,0.0,0,0,0
39042,VE,Swift,2020-Q3,VE-Swift,0,,2020,3,0,30206307,0.0,0,0,0
39043,VE,Swift,2020-Q4,VE-Swift,0,,2020,4,0,30206307,0.0,0,0,0
39044,VE,Swift,2021-Q1,VE-Swift,101,programming,2021,5,0,30206307,0.3343672564805754,0,0,0
39045,VE,Swift,2021-Q2,VE-Swift,0,,2021,6,0,30206307,0.0,0,0,0
39046,VE,Swift,2021-Q3,VE-Swift,105,programming,2021,7,0,30206307,0.3476095240639645,0,0,0
39047,VE,Swift,2021-Q4,VE-Swift,0,,2021,8,0,30206307,0.0,0,0,0
39048,VE,Swift,2022-Q1,VE-Swift,111,programming,2022,9,0,30206307,0.3674729254390482,0,0,0
39049,VE,Swift,2022-Q2,VE-Swift,132,programming,2022,10,0,30206307,0.4369948302518411,0,0,0
39050,VE,Swift,2022-Q3,VE-Swift,122,programming,2022,11,0,30206307,0.40388916129336827,0,0,0
39051,VE,Swift,2022-Q4,VE-Swift,144,programming,2022,12,0,30206307,0.47672163300200854,0,0,0
39052,VE,Swift,2023-Q1,VE-Swift,176,programming,2023,13,0,30206307,0.5826597736691215,1,0,0
39053,VE,Swift,2023-Q2,VE-Swift,180,programming,2023,14,0,30206307,0.5959020412525107,1,0,0
39054,VE,Swift,2023-Q3,VE-Swift,187,programming,2023,15,0,30206307,0.6190760095234416,1,0,0
39055,VE,Swift,2023-Q4,VE-Swift,175,programming,2023,16,0,30206307,0.5793492067732742,1,0,0
39056,VE,Kotlin,2020-Q1,VE-Kotlin,0,,2020,1,0,30206307,0.0,0,0,0
39057,VE,Kotlin,2020-Q2,VE-Kotlin,0,,2020,2,0,30206307,0.0,0,0,0
39058,VE,Kotlin,2020-Q3,VE-Kotlin,0,,2020,3,0,30206307,0.0,0,0,0
39059,VE,Kotlin,2020-Q4,VE-Kotlin,0,,2020,4,0,30206307,0.0,0,0,0
39060,VE,Kotlin,2021-Q1,VE-Kotlin,108,programming,2021,5,0,30206307,0.35754122475150635,0,0,0
39061,VE,Kotlin,2021-Q2,VE-Kotlin,0,,2021,6,0,30206307,0.0,0,0,0
39062,VE,Kotlin,2021-Q3,VE-Kotlin,113,programming,2021,7,0,30206307,0.37409405923074274,0,0,0
39063,VE,Kotlin,2021-Q4,VE-Kotlin,0,,2021,8,0,30206307,0.0,0,0,0
39064,VE,Kotlin,2022-Q1,VE-Kotlin,136,programming,2022,9,0,30206307,0.4502370978352302,0,0,0
39065,VE,Kotlin,2022-Q2,VE-Kotlin,166,programming,2022,10,0,30206307,0.5495541047106487,0,0,0
39066,VE,Kotlin,2022-Q3,VE-Kotlin,180,programming,2022,11,0,30206307,0.5959020412525107,0,0,0
39067,VE,Kotlin,2022-Q4,VE-Kotlin,170,programming,2022,12,0,30206307,0.5627963722940378,0,0,0
39068,VE,Kotlin,2023-Q1,VE-Kotlin,188,programming,2023,13,0,30206307,0.6223865764192889,1,0,0
39069,VE,Kotlin,2023-Q2,VE-Kotlin,188,programming,2023,14,0,30206307,0.6223865764192889,1,0,0
39070,VE,Kotlin,2023-Q3,VE-Kotlin,225,programming,2023,15,0,30206307,0.7448775515656383,1,0,0
39071,VE,Kotlin,2023-Q4,VE-Kotlin,215,programming,2023,16,0,30206307,0.7117718826071655,1,0,0
39072,VE,Go,2020-Q1,VE-Go,0,,2020,1,0,30206307,0.0,0,0,0
39073,VE,Go,2020-Q2,VE-Go,0,,2020,2,0,30206307,0.0,0,0,0
39074,VE,Go,2020-Q3,VE-Go,0,,2020,3,0,30206307,0.0,0,0,0
39075,VE,Go,2020-Q4,VE-Go,0,,2020,4,0,30206307,0.0,0,0,0
39076,VE,Go,2021-Q1,VE-Go,0,,2021,5,0,30206307,0.0,0,0,0
39077,VE,Go,2021-Q2,VE-Go,0,,2021,6,0,30206307,0.0,0,0,0
39078,VE,Go,2021-Q3,VE-Go,0,,2021,7,0,30206307,0.0,0,0,0
39079,VE,Go,2021-Q4,VE-Go,0,,2021,8,0,30206307,0.0,0,0,0
39080,VE,Go,2022-Q1,VE-Go,0,,2022,9,0,30206307,0.0,0,0,0
39081,VE,Go,2022-Q2,VE-Go,0,,2022,10,0,30206307,0.0,0,0,0
39082,VE,Go,2022-Q3,VE-Go,0,,2022,11,0,30206307,0.0,0,0,0
39083,VE,Go,2022-Q4,VE-Go,101,programming,2022,12,0,30206307,0.3343672564805754,0,0,0
39084,VE,Go,2023-Q1,VE-Go,139,programming,2023,13,0,30206307,0.4601687985227721,1,0,0
39085,VE,Go,2023-Q2,VE-Go,123,programming,2023,14,0,30206307,0.4071997281892156,1,0,0
39086,VE,Go,2023-Q3,VE-Go,111,programming,2023,15,0,30206307,0.3674729254390482,1,0,0
39087,VE,Go,2023-Q4,VE-Go,125,programming,2023,16,0,30206307,0.41382086198091017,1,0,0
39088,VE,Perl,2020-Q1,VE-Perl,0,,2020,1,0,30206307,0.0,0,0,0
39089,VE,Perl,2020-Q2,VE-Perl,0,,2020,2,0,30206307,0.0,0,0,0
39090,VE,Perl,2020-Q3,VE-Perl,0,,2020,3,0,30206307,0.0,0,0,0
39091,VE,Perl,2020-Q4,VE-Perl,0,,2020,4,0,30206307,0.0,0,0,0
39092,VE,Perl,2021-Q1,VE-Perl,0,,2021,5,0,30206307,0.0,0,0,0
39093,VE,Perl,2021-Q2,VE-Perl,0,,2021,6,0,30206307,0.0,0,0,0
39094,VE,Perl,2021-Q3,VE-Perl,0,,2021,7,0,30206307,0.0,0,0,0
39095,VE,Perl,2021-Q4,VE-Perl,0,,2021,8,0,30206307,0.0,0,0,0
39096,VE,Perl,2022-Q1,VE-Perl,0,,2022,9,0,30206307,0.0,0,0,0
39097,VE,Perl,2022-Q2,VE-Perl,0,,2022,10,0,30206307,0.0,0,0,0
39098,VE,Perl,2022-Q3,VE-Perl,0,,2022,11,0,30206307,0.0,0,0,0
39099,VE,Perl,2022-Q4,VE-Perl,0,,2022,12,0,30206307,0.0,0,0,0
39100,VE,Perl,2023-Q1,VE-Perl,0,,2023,13,0,30206307,0.0,1,0,0
39101,VE,Perl,2023-Q2,VE-Perl,0,,2023,14,0,30206307,0.0,1,0,0
39102,VE,Perl,2023-Q3,VE-Perl,0,,2023,15,0,30206307,0.0,1,0,0
39103,VE,Perl,2023-Q4,VE-Perl,0,,2023,16,0,30206307,0.0,1,0,0
39104,VE,R,2020-Q1,VE-R,0,,2020,1,0,30206307,0.0,0,0,0
39105,VE,R,2020-Q2,VE-R,0,,2020,2,0,30206307,0.0,0,0,0
39106,VE,R,2020-Q3,VE-R,0,,2020,3,0,30206307,0.0,0,0,0
39107,VE,R,2020-Q4,VE-R,0,,2020,4,0,30206307,0.0,0,0,0
39108,VE,R,2021-Q1,VE-R,0,,2021,5,0,30206307,0.0,0,0,0
39109,VE,R,2021-Q2,VE-R,0,,2021,6,0,30206307,0.0,0,0,0
39110,VE,R,2021-Q3,VE-R,0,,2021,7,0,30206307,0.0,0,0,0
39111,VE,R,2021-Q4,VE-R,0,,2021,8,0,30206307,0.0,0,0,0
39112,VE,R,2022-Q1,VE-R,0,,2022,9,0,30206307,0.0,0,0,0
39113,VE,R,2022-Q2,VE-R,0,,2022,10,0,30206307,0.0,0,0,0
39114,VE,R,2022-Q3,VE-R,0,,2022,11,0,30206307,0.0,0,0,0
39115,VE,R,2022-Q4,VE-R,0,,2022,12,0,30206307,0.0,0,0,0
39116,VE,R,2023-Q1,VE-R,0,,2023,13,0,30206307,0.0,1,0,0
39117,VE,R,2023-Q2,VE-R,0,,2023,14,0,30206307,0.0,1,0,0
39118,VE,R,2023-Q3,VE-R,0,,2023,15,0,30206307,0.0,1,0,0
39119,VE,R,2023-Q4,VE-R,0,,2023,16,0,30206307,0.0,1,0,0
39120,VE,MATLAB,2020-Q1,VE-MATLAB,0,,2020,1,0,30206307,0.0,0,0,0
39121,VE,MATLAB,2020-Q2,VE-MATLAB,0,,2020,2,0,30206307,0.0,0,0,0
39122,VE,MATLAB,2020-Q3,VE-MATLAB,0,,2020,3,0,30206307,0.0,0,0,0
39123,VE,MATLAB,2020-Q4,VE-MATLAB,0,,2020,4,0,30206307,0.0,0,0,0
39124,VE,MATLAB,2021-Q1,VE-MATLAB,0,,2021,5,0,30206307,0.0,0,0,0
39125,VE,MATLAB,2021-Q2,VE-MATLAB,0,,2021,6,0,30206307,0.0,0,0,0
39126,VE,MATLAB,2021-Q3,VE-MATLAB,0,,2021,7,0,30206307,0.0,0,0,0
39127,VE,MATLAB,2021-Q4,VE-MATLAB,0,,2021,8,0,30206307,0.0,0,0,0
39128,VE,MATLAB,2022-Q1,VE-MATLAB,0,,2022,9,0,30206307,0.0,0,0,0
39129,VE,MATLAB,2022-Q2,VE-MATLAB,0,,2022,10,0,30206307,0.0,0,0,0
39130,VE,MATLAB,2022-Q3,VE-MATLAB,0,,2022,11,0,30206307,0.0,0,0,0
39131,VE,MATLAB,2022-Q4,VE-MATLAB,0,,2022,12,0,30206307,0.0,0,0,0
39132,VE,MATLAB,2023-Q1,VE-MATLAB,0,,2023,13,0,30206307,0.0,1,0,0
39133,VE,MATLAB,2023-Q2,VE-MATLAB,0,,2023,14,0,30206307,0.0,1,0,0
39134,VE,MATLAB,2023-Q3,VE-MATLAB,0,,2023,15,0,30206307,0.0,1,0,0
39135,VE,MATLAB,2023-Q4,VE-MATLAB,0,,2023,16,0,30206307,0.0,1,0,0
39136,VE,Scala,2020-Q1,VE-Scala,0,,2020,1,0,30206307,0.0,0,0,0
39137,VE,Scala,2020-Q2,VE-Scala,0,,2020,2,0,30206307,0.0,0,0,0
39138,VE,Scala,2020-Q3,VE-Scala,0,,2020,3,0,30206307,0.0,0,0,0
39139,VE,Scala,2020-Q4,VE-Scala,0,,2020,4,0,30206307,0.0,0,0,0
39140,VE,Scala,2021-Q1,VE-Scala,0,,2021,5,0,30206307,0.0,0,0,0
39141,VE,Scala,2021-Q2,VE-Scala,0,,2021,6,0,30206307,0.0,0,0,0
39142,VE,Scala,2021-Q3,VE-Scala,0,,2021,7,0,30206307,0.0,0,0,0
39143,VE,Scala,2021-Q4,VE-Scala,0,,2021,8,0,30206307,0.0,0,0,0
39144,VE,Scala,2022-Q1,VE-Scala,0,,2022,9,0,30206307,0.0,0,0,0
39145,VE,Scala,2022-Q2,VE-Scala,0,,2022,10,0,30206307,0.0,0,0,0
39146,VE,Scala,2022-Q3,VE-Scala,0,,2022,11,0,30206307,0.0,0,0,0
39147,VE,Scala,2022-Q4,VE-Scala,0,,2022,12,0,30206307,0.0,0,0,0
39148,VE,Scala,2023-Q1,VE-Scala,0,,2023,13,0,30206307,0.0,1,0,0
39149,VE,Scala,2023-Q2,VE-Scala,0,,2023,14,0,30206307,0.0,1,0,0
39150,VE,Scala,2023-Q3,VE-Scala,0,,2023,15,0,30206307,0.0,1,0,0
39151,VE,Scala,2023-Q4,VE-Scala,0,,2023,16,0,30206307,0.0,1,0,0
39152,VE,Fortran,2020-Q1,VE-Fortran,0,,2020,1,0,30206307,0.0,0,0,0
