git_pushes,iso2_code,year,quarter,gpt_available,post_1,post_2,gpt_available_post1,gpt_available_post2,year_quarter_num,population,pushes_pc,developers,developers_pc,pushes_perdev
34442,GE,2020,1,1,0,0,0,0,1,4490500,0.00766996993653268,29777,0.006631110121367331,1.1566645397454411
33399,UZ,2020,1,0,0,0,0,0,1,30492800,0.0010953077447790954,24575,0.0008059279567635639,1.3590640895218717
33263,LU,2020,1,1,0,0,0,0,1,549700,0.06051118792068401,15981,0.029072221211569948,2.081409173393405
31410,AZ,2020,1,1,0,0,0,0,1,9552500,0.0032881444647997905,25130,0.0026307249411148914,1.249900517309988
30408,IS,2020,1,1,0,0,0,0,1,328170,0.09265929243989396,15189,0.04628393820276076,2.00197511356903
29501,SV,2020,1,1,0,0,0,0,1,6401240,0.004608638326324275,25900,0.004046091069855215,1.139034749034749
29475,MK,2020,1,1,0,0,0,0,1,2058539,0.014318407375327842,22923,0.01113556750685802,1.2858264625049078
27612,PS,2020,1,1,0,0,0,0,1,5483450,0.0050355159616664695,26794,0.004886339804320273,1.0305292229603642
27609,KH,2020,1,0,0,0,0,0,1,15184116,0.0018182816833064235,31034,0.0020438463457470952,0.8896371721337888
26822,HN,2020,1,1,0,0,0,0,1,8725111,0.0030741156187010115,16225,0.0018595751962353258,1.6531278890600924
25121,AL,2020,1,1,0,0,0,0,1,2895947,0.008674537206654679,28833,0.009956328620655005,0.8712586272673672
24565,LB,2020,1,1,0,0,0,0,1,4104000,0.0059856237816764135,30963,0.007544590643274854,0.7933662758776604
22745,MT,2020,1,1,0,0,0,0,1,416055,0.054668252995397244,12791,0.030743531504248238,1.7782034242826987
20695,ET,2020,1,0,0,0,0,0,1,87952991,0.00023529614814350088,23109,0.00026274262804774884,0.895538534770003
20651,IQ,2020,1,1,0,0,0,0,1,36004552,0.0005735663646085639,51669,0.0014350685435552705,0.3996787241866496
18874,CY,2020,1,1,0,0,0,0,1,858000,0.021997668997668997,14138,0.016477855477855477,1.3349837317866742
17736,CM,2020,1,0,0,0,0,0,1,20386799,0.0008699747321784063,17469,0.0008568780219003483,1.01528421775717
17487,TZ,2020,1,1,0,0,0,0,1,47421786,0.0003687545635670491,17267,0.00036411534563459926,1.0127410667747727
16034,PY,2020,1,1,0,0,0,0,1,6893727,0.0023258826466438258,14587,0.00211598167435409,1.0991979159525604
14545,CU,2020,1,0,0,0,0,0,1,11210064,0.001297494822509488,12998,0.0011594938262618304,1.1190183105093092
14099,PR,2020,1,0,0,0,0,0,1,3615086,0.003900045531420276,18720,0.0051783000459740105,0.7531517094017094
13276,PA,2020,1,1,0,0,0,0,1,3713312,0.003575244956523987,16613,0.004473903620272145,0.7991332089327635
13000,MG,2020,1,1,0,0,0,0,1,21842167,0.0005951790406144226,10105,0.00046263724656990307,1.2864918357248887
13000,SN,2020,1,1,0,0,0,0,1,13508715,0.0009623417179206164,13736,0.0010168250644121222,0.9464181712288876
11968,NI,2020,1,1,0,0,0,0,1,6134270,0.001951006395218991,11994,0.001955244878363685,0.9978322494580624
11484,JM,2020,1,1,0,0,0,0,1,2717991,0.004225179553574681,11149,0.004101926753988515,1.0300475378957754
9562,KW,2020,1,1,0,0,0,0,1,3268431,0.002925562754728492,21059,0.006443152693142367,0.4540576475616126
9442,MU,2020,1,1,0,0,0,0,1,1261208,0.007486473285929046,10812,0.008572733442857958,0.8732889382167962
9361,MN,2020,1,1,0,0,0,0,1,2987733,0.00313314476226624,14085,0.004714276677333617,0.6646077387291445
8985,CI,2020,1,1,0,0,0,0,1,23821000,0.0003771881952898703,16280,0.0006834305864573275,0.5519041769041769
8444,ME,2020,1,1,0,0,0,0,1,602445,0.01401621724804754,4978,0.00826299496219572,1.696263559662515
8116,ZW,2020,1,0,0,0,0,0,1,13061239,0.0006213805596850345,13270,0.0010159832463061123,0.611605124340618
